Name 1,Posting Date,Material,Material Description,Cost Center,Movement Type Text,Sales Order,Order,Network,Qty in Un. of Entry,Unit of Entry,Purchase Order,Customer,Vendor,Consumption,Storage Location,Special Stock,Movement Type,Trans./Event Type,Plant,Material Document,Material Doc.Item,Asset,Subnumber,Counter,Routing number for operations,Document Header Text,Document Date,Qty in OPUn,Order Price Unit,Order Unit,Qty in order unit,Company Code,Valuation Type,Batch,Entry Date,Time of Entry,Amount in LC,Smart Number,Item,Ext. Amount in Local Currency,Sales Value,Reason for Movement,Sales Order Schedule,Sales Order Item,Movement indicator,Receipt Indicator,Sales Order,Sales order item,Base Unit of Measure,Quantity,Material Doc. Year,Operation/Activity,WBS Element,Reservation,Item No.Stock Transfer Reserv.,Debit/Credit Ind.,User name,Sales Value inc. VAT,Currency,Goods Receipt/Issue Slip,Item automatically created,Reference,Original Line Item,Multiple Account Assignment
YIL,11/22/2023,F9275ED,VENT PLUG,,GR for PO,,,,50,ST,4511351250,,V1000007,,9002,,907,WE,2Q00,5036024971,2,,,0,0,T;INBLR4;8781876,11/14/2023,50,ST,ST,50,2Q00,,,11/22/2023,3:36:34 PM,"16,169.00",,1070,0.00,0.00,0,0,0,B,,,0,ST,50,2023,,,0,0,S,49020052,0.00,INR,,,0186716317,0,
YIL,11/22/2023,F9900GC,SCREW (for CASE),,GR for PO,,,,"1,000",ST,4511430041,,V1000007,,9002,,907,WE,2Q00,5036024971,11,,,0,0,T;INBLR4;8781876,11/14/2023,"1,000",ST,ST,"1,000",2Q00,,,11/22/2023,3:36:34 PM,"1,630.00",,40,0.00,0.00,0,0,0,B,,,0,ST,"1,000",2023,,,0,0,S,49020052,0.00,INR,,,0186716317,0,
YIL,11/22/2023,F9900GC,SCREW (for CASE),,GR for PO,,,,"1,000",ST,4511404265,,V1000007,,9002,,907,WE,2Q00,5036024971,5,,,0,0,T;INBLR4;8781876,11/14/2023,"1,000",ST,ST,"1,000",2Q00,,,11/22/2023,3:36:34 PM,"1,630.00",,40,0.00,0.00,0,0,0,B,,,0,ST,"1,000",2023,,,0,0,S,49020052,0.00,INR,,,0186716317,0,
YIL,11/22/2023,F9900SF,Bracket,,GR for PO,,,,210,ST,4511430040,,V1000007,,9002,,907,WE,2Q00,5036024971,12,,,0,0,T;INBLR4;8781876,11/14/2023,210,ST,ST,210,2Q00,,,11/22/2023,3:36:34 PM,"93,355.50",,90,0.00,0.00,0,0,0,B,,,0,ST,210,2023,,,0,0,S,49020052,0.00,INR,,,0186716317,0,
YIL,11/22/2023,F9900SF,Bracket,,GR for PO,,,,210,ST,4511428759,,V1000007,,9002,,907,WE,2Q00,5036024971,9,,,0,0,T;INBLR4;8781876,11/14/2023,210,ST,ST,210,2Q00,,,11/22/2023,3:36:34 PM,"93,355.50",,230,0.00,0.00,0,0,0,B,,,0,ST,210,2023,,,0,0,S,49020052,0.00,INR,,,0186716317,0,
YIL,11/22/2023,F9900SF,Bracket,,GR for PO,,,,210,ST,4511428758,,V1000007,,9002,,907,WE,2Q00,5036024971,8,,,0,0,T;INBLR4;8781876,11/14/2023,210,ST,ST,210,2Q00,,,11/22/2023,3:36:34 PM,"93,355.50",,290,0.00,0.00,0,0,0,B,,,0,ST,210,2023,,,0,0,S,49020052,0.00,INR,,,0186716317,0,
YIL,11/22/2023,F9900SF,Bracket,,GR for PO,,,,210,ST,4511404265,,V1000007,,9002,,907,WE,2Q00,5036024971,6,,,0,0,T;INBLR4;8781876,11/14/2023,210,ST,ST,210,2Q00,,,11/22/2023,3:36:34 PM,"93,355.50",,50,0.00,0.00,0,0,0,B,,,0,ST,210,2023,,,0,0,S,49020052,0.00,INR,,,0186716317,0,
YIL,11/22/2023,F9900SN,U-bolt assy,,GR for PO,,,,800,ST,4511351250,,V1000007,,9002,,907,WE,2Q00,5036024971,4,,,0,0,T;INBLR4;8781876,11/14/2023,800,ST,ST,800,2Q00,,,11/22/2023,3:36:34 PM,"88,592.00",,3020,0.00,0.00,0,0,0,B,,,0,ST,800,2023,,,0,0,S,49020052,0.00,INR,,,0186716317,0,
YIL,11/22/2023,F9920LV,LCD ASSY,,GR for PO,,,,60,ST,4511430057,,V1000007,,9002,,907,WE,2Q00,5036024971,14,,,0,0,T;INBLR4;8781876,11/14/2023,60,ST,ST,60,2Q00,,,11/22/2023,3:36:34 PM,"78,115.20",,40,0.00,0.00,0,0,0,B,,,0,ST,60,2023,,,0,0,S,49020052,0.00,INR,,,0186716317,0,
YIL,11/22/2023,F9920LV,LCD ASSY,,GR for PO,,,,60,ST,4511429869,,V1000007,,9002,,907,WE,2Q00,5036024971,13,,,0,0,T;INBLR4;8781876,11/14/2023,60,ST,ST,60,2Q00,,,11/22/2023,3:36:34 PM,"78,115.20",,210,0.00,0.00,0,0,0,B,,,0,ST,60,2023,,,0,0,S,49020052,0.00,INR,,,0186716317,0,
YIL,11/22/2023,F9920LV,LCD ASSY,,GR for PO,,,,60,ST,4511430057,,V1000007,,9002,,907,WE,2Q00,5036024971,15,,,0,0,T;INBLR4;8781876,11/14/2023,60,ST,ST,60,2Q00,,,11/22/2023,3:36:34 PM,"78,115.20",,50,0.00,0.00,0,0,0,B,,,0,ST,60,2023,,,0,0,S,49020052,0.00,INR,,,0186716317,0,
YIL,11/22/2023,F9920LV,LCD ASSY,,GR for PO,,,,60,ST,4511420184,,V1000007,,9002,,907,WE,2Q00,5036024971,7,,,0,0,T;INBLR4;8781876,11/14/2023,60,ST,ST,60,2Q00,,,11/22/2023,3:36:34 PM,"78,115.20",,10,0.00,0.00,0,0,0,B,,,0,ST,60,2023,,,0,0,S,49020052,0.00,INR,,,0186716317,0,
YIL,11/22/2023,D0114RZ,PLUG,,GR for PO,,,,600,ST,4511428759,,V1000007,,9002,,907,WE,2Q00,5036024970,1,,,0,0,T;INBLR4;8781876,11/14/2023,600,ST,ST,600,2Q00,,,11/22/2023,3:36:33 PM,"54,228.00",,20,0.00,0.00,0,0,0,B,,,0,ST,600,2023,,,0,0,S,49020052,0.00,INR,,,0186716309,0,
YIL,11/22/2023,D0114RZ,PLUG,,GR for PO,,,,600,ST,4511404262,,V1000007,,9002,,907,WE,2Q00,5036024969,3,,,0,0,T;INBLR4;8781876,11/14/2023,600,ST,ST,600,2Q00,,,11/22/2023,3:36:28 PM,"54,228.00",,20,0.00,0.00,0,0,0,B,,,0,ST,600,2023,,,0,0,S,49020052,0.00,INR,,,0186716306,0,
YIL,11/22/2023,F9340SB,VENT PLUG,,GR for PO,,,,400,ST,4511404262,,V1000007,,9002,,907,WE,2Q00,5036024969,4,,,0,0,T;INBLR4;8781876,11/14/2023,400,ST,ST,400,2Q00,,,11/22/2023,3:36:28 PM,"59,924.00",,80,0.00,0.00,0,0,0,B,,,0,ST,400,2023,,,0,0,S,49020052,0.00,INR,,,0186716306,0,
YIL,11/22/2023,F9340SB,VENT PLUG,,GR for PO,,,,400,ST,4511404263,,V1000007,,9002,,907,WE,2Q00,5036024969,2,,,0,0,T;INBLR4;8781876,11/14/2023,400,ST,ST,400,2Q00,,,11/22/2023,3:36:28 PM,"59,924.00",,70,0.00,0.00,0,0,0,B,,,0,ST,400,2023,,,0,0,S,49020052,0.00,INR,,,0186716306,0,
YIL,11/22/2023,F9341JD,SPRING,,GR for PO,,,,"2,000",ST,4511428759,,V1000007,,9002,,907,WE,2Q00,5036024969,10,,,0,0,T;INBLR4;8781876,11/14/2023,"2,000",ST,ST,"2,000",2Q00,,,11/22/2023,3:36:28 PM,"66,760.00",,100,0.00,0.00,0,0,0,B,,,0,ST,"2,000",2023,,,0,0,S,49020052,0.00,INR,,,0186716306,0,
YIL,11/22/2023,F9900SF,Bracket,,GR for PO,,,,210,ST,4511429869,,V1000007,,9002,,907,WE,2Q00,5036024969,12,,,0,0,T;INBLR4;8781876,11/14/2023,210,ST,ST,210,2Q00,,,11/22/2023,3:36:28 PM,"93,355.50",,160,0.00,0.00,0,0,0,B,,,0,ST,210,2023,,,0,0,S,49020052,0.00,INR,,,0186716306,0,
YIL,11/22/2023,F9913RV,CASE,,GR for PO,,,,320,ST,4511411894,,V1000007,,9002,,907,WE,2Q00,5036024969,7,,,0,0,T;INBLR4;8781876,11/14/2023,320,ST,ST,320,2Q00,,,11/22/2023,3:36:28 PM,"566,403.20",,50,0.00,0.00,0,0,0,B,,,0,ST,320,2023,,,0,0,S,49020052,0.00,INR,,,0186716306,0,
YIL,11/22/2023,F9920LV,LCD ASSY,,GR for PO,,,,60,ST,4511430040,,V1000007,,9002,,907,WE,2Q00,5036024969,11,,,0,0,T;INBLR4;8781876,11/14/2023,60,ST,ST,60,2Q00,,,11/22/2023,3:36:28 PM,"78,115.20",,120,0.00,0.00,0,0,0,B,,,0,ST,60,2023,,,0,0,S,49020052,0.00,INR,,,0186716306,0,
YIL,11/22/2023,F9920LV,LCD ASSY,,GR for PO,,,,60,ST,4511428758,,V1000007,,9002,,907,WE,2Q00,5036024969,9,,,0,0,T;INBLR4;8781876,11/14/2023,60,ST,ST,60,2Q00,,,11/22/2023,3:36:28 PM,"78,115.20",,350,0.00,0.00,0,0,0,B,,,0,ST,60,2023,,,0,0,S,49020052,0.00,INR,,,0186716306,0,
YIL,11/22/2023,F9920LV,LCD ASSY,,GR for PO,,,,60,ST,4511420185,,V1000007,,9002,,907,WE,2Q00,5036024969,8,,,0,0,T;INBLR4;8781876,11/14/2023,60,ST,ST,60,2Q00,,,11/22/2023,3:36:28 PM,"78,115.20",,10,0.00,0.00,0,0,0,B,,,0,ST,60,2023,,,0,0,S,49020052,0.00,INR,,,0186716306,0,
YIL,11/22/2023,F9920LV,LCD ASSY,,GR for PO,,,,60,ST,4511405243,,V1000007,,9002,,907,WE,2Q00,5036024969,6,,,0,0,T;INBLR4;8781876,11/14/2023,60,ST,ST,60,2Q00,,,11/22/2023,3:36:28 PM,"78,115.20",,10,0.00,0.00,0,0,0,B,,,0,ST,60,2023,,,0,0,S,49020052,0.00,INR,,,0186716306,0,
YIL,11/22/2023,F9920LV,LCD ASSY,,GR for PO,,,,60,ST,4511405244,,V1000007,,9002,,907,WE,2Q00,5036024969,5,,,0,0,T;INBLR4;8781876,11/14/2023,60,ST,ST,60,2Q00,,,11/22/2023,3:36:28 PM,"78,115.20",,10,0.00,0.00,0,0,0,B,,,0,ST,60,2023,,,0,0,S,49020052,0.00,INR,,,0186716306,0,
YIL,11/22/2023,F9920LV,LCD ASSY,,GR for PO,,,,60,ST,4511404264,,V1000007,,9002,,907,WE,2Q00,5036024969,1,,,0,0,T;INBLR4;8781876,11/14/2023,60,ST,ST,60,2Q00,,,11/22/2023,3:36:28 PM,"78,115.20",,120,0.00,0.00,0,0,0,B,,,0,ST,60,2023,,,0,0,S,49020052,0.00,INR,,,0186716306,0,
YIL,11/22/2023,F9300TE,BRACKET,,GR for PO,,,,400,ST,4511428759,,V1000007,,9002,,907,WE,2Q00,5036024968,6,,,0,0,T;INBLR4;8781876,11/14/2023,400,ST,ST,400,2Q00,,,11/22/2023,3:36:26 PM,"161,216.00",,70,0.00,0.00,0,0,0,B,,,0,ST,400,2023,,,0,0,S,49020052,0.00,INR,,,0186716301,0,
YIL,11/22/2023,F9900BC,NUT,,GR for PO,,,,"1,200",ST,4511428759,,V1000007,,9002,,907,WE,2Q00,5036024968,7,,,0,0,T;INBLR4;8781876,11/14/2023,"1,200",ST,ST,"1,200",2Q00,,,11/22/2023,3:36:26 PM,"20,508.00",,150,0.00,0.00,0,0,0,B,,,0,ST,"1,200",2023,,,0,0,S,49020052,0.00,INR,,,0186716301,0,
YIL,11/22/2023,F9920LV,LCD ASSY,,GR for PO,,,,60,ST,4511430057,,V1000007,,9002,,907,WE,2Q00,5036024968,12,,,0,0,T;INBLR4;8781876,11/14/2023,60,ST,ST,60,2Q00,,,11/22/2023,3:36:26 PM,"78,115.20",,30,0.00,0.00,0,0,0,B,,,0,ST,60,2023,,,0,0,S,49020052,0.00,INR,,,0186716301,0,
YIL,11/22/2023,F9920LV,LCD ASSY,,GR for PO,,,,60,ST,4511430057,,V1000007,,9002,,907,WE,2Q00,5036024968,11,,,0,0,T;INBLR4;8781876,11/14/2023,60,ST,ST,60,2Q00,,,11/22/2023,3:36:26 PM,"78,115.20",,20,0.00,0.00,0,0,0,B,,,0,ST,60,2023,,,0,0,S,49020052,0.00,INR,,,0186716301,0,
YIL,11/22/2023,F9920LV,LCD ASSY,,GR for PO,,,,60,ST,4511430057,,V1000007,,9002,,907,WE,2Q00,5036024968,10,,,0,0,T;INBLR4;8781876,11/14/2023,60,ST,ST,60,2Q00,,,11/22/2023,3:36:26 PM,"78,115.20",,10,0.00,0.00,0,0,0,B,,,0,ST,60,2023,,,0,0,S,49020052,0.00,INR,,,0186716301,0,
YIL,11/22/2023,F9920LV,LCD ASSY,,GR for PO,,,,60,ST,4511430049,,V1000007,,9002,,907,WE,2Q00,5036024968,9,,,0,0,T;INBLR4;8781876,11/14/2023,60,ST,ST,60,2Q00,,,11/22/2023,3:36:26 PM,"78,115.20",,10,0.00,0.00,0,0,0,B,,,0,ST,60,2023,,,0,0,S,49020052,0.00,INR,,,0186716301,0,
YIL,11/22/2023,F9920LV,LCD ASSY,,GR for PO,,,,60,ST,4511428759,,V1000007,,9002,,907,WE,2Q00,5036024968,8,,,0,0,T;INBLR4;8781876,11/14/2023,60,ST,ST,60,2Q00,,,11/22/2023,3:36:26 PM,"78,115.20",,280,0.00,0.00,0,0,0,B,,,0,ST,60,2023,,,0,0,S,49020052,0.00,INR,,,0186716301,0,
YIL,11/22/2023,F9920LV,LCD ASSY,,GR for PO,,,,60,ST,4511420183,,V1000007,,9002,,907,WE,2Q00,5036024968,5,,,0,0,T;INBLR4;8781876,11/14/2023,60,ST,ST,60,2Q00,,,11/22/2023,3:36:26 PM,"78,115.20",,10,0.00,0.00,0,0,0,B,,,0,ST,60,2023,,,0,0,S,49020052,0.00,INR,,,0186716301,0,
YIL,11/22/2023,F9920LV,LCD ASSY,,GR for PO,,,,60,ST,4511420182,,V1000007,,9002,,907,WE,2Q00,5036024968,4,,,0,0,T;INBLR4;8781876,11/14/2023,60,ST,ST,60,2Q00,,,11/22/2023,3:36:26 PM,"78,115.20",,10,0.00,0.00,0,0,0,B,,,0,ST,60,2023,,,0,0,S,49020052,0.00,INR,,,0186716301,0,
YIL,11/22/2023,F9920LV,LCD ASSY,,GR for PO,,,,60,ST,4511420096,,V1000007,,9002,,907,WE,2Q00,5036024968,3,,,0,0,T;INBLR4;8781876,11/14/2023,60,ST,ST,60,2Q00,,,11/22/2023,3:36:26 PM,"78,115.20",,10,0.00,0.00,0,0,0,B,,,0,ST,60,2023,,,0,0,S,49020052,0.00,INR,,,0186716301,0,
YIL,11/22/2023,F9920LV,LCD ASSY,,GR for PO,,,,60,ST,4511420095,,V1000007,,9002,,907,WE,2Q00,5036024968,2,,,0,0,T;INBLR4;8781876,11/14/2023,60,ST,ST,60,2Q00,,,11/22/2023,3:36:26 PM,"78,115.20",,10,0.00,0.00,0,0,0,B,,,0,ST,60,2023,,,0,0,S,49020052,0.00,INR,,,0186716301,0,
YIL,11/22/2023,F9920TP,TERMINAL ASSY,,GR for PO,,,,90,ST,4511351250,,V1000007,,9002,,907,WE,2Q00,5036024968,1,,,0,0,T;INBLR4;8781876,11/14/2023,90,ST,ST,90,2Q00,,,11/22/2023,3:36:26 PM,"57,744.00",,5120,0.00,0.00,0,0,0,B,,,0,ST,90,2023,,,0,0,S,49020052,0.00,INR,,,0186716301,0,
YIL,11/22/2023,CPA110Y_0000000011,Bottom works: CPA110Y-NMSNN-NNNNN/K3,,GR for PO,,,,2,ST,4511337236,,V1000006,,9002,,907,WE,2Q00,5036024964,3,,,0,0,T;INBLR4;8781876,11/14/2023,2,ST,ST,2,2Q00,,,11/22/2023,3:33:43 PM,"29,661.04",,180,0.00,0.00,0,0,0,B,,,0,ST,2,2023,,,0,0,S,49020052,0.00,INR,,,0186716324,0,
YIL,11/22/2023,CPA110Y_0000000254,Bottom works: CPA110Y-NMSNN-NNNNN,,GR for PO,,,,10,ST,4511337236,,V1000006,,9002,,907,WE,2Q00,5036024964,2,,,0,0,T;INBLR4;8781876,11/14/2023,10,ST,ST,10,2Q00,,,11/22/2023,3:33:43 PM,"115,088.20",,70,0.00,0.00,0,0,0,B,,,0,ST,10,2023,,,0,0,S,49020052,0.00,INR,,,0186716324,0,
YIL,11/22/2023,CPA110Y_0000000255,Bottom works: CPA110Y-NHSNN-NNNNN,,GR for PO,,,,10,ST,4511337236,,V1000006,,9002,,907,WE,2Q00,5036024964,1,,,0,0,T;INBLR4;8781876,11/14/2023,10,ST,ST,10,2Q00,,,11/22/2023,3:33:43 PM,"115,088.20",,30,0.00,0.00,0,0,0,B,,,0,ST,10,2023,,,0,0,S,49020052,0.00,INR,,,0186716324,0,
YIL,11/22/2023,CPA530Y_0000000003,Bottom works: CPA530Y-NBS4N-0NNNN,,GR for PO,,,,10,ST,4511337236,,V1000006,,9002,,907,WE,2Q00,5036024964,4,,,0,0,T;INBLR4;8781876,11/14/2023,10,ST,ST,10,2Q00,,,11/22/2023,3:33:43 PM,"121,072.60",,280,0.00,0.00,0,0,0,B,,,0,ST,10,2023,,,0,0,S,49020052,0.00,INR,,,0186716324,0,
YIL,11/22/2023,CPA530Y_0000000007,Bottom works: CPA530Y-NDS4N-0NNNN,,GR for PO,,,,6,ST,4511337236,,V1000006,,9002,,907,WE,2Q00,5036024964,5,,,0,0,T;INBLR4;8781876,11/14/2023,6,ST,ST,6,2Q00,,,11/22/2023,3:33:43 PM,"72,643.56",,390,0.00,0.00,0,0,0,B,,,0,ST,6,2023,,,0,0,S,49020052,0.00,INR,,,0186716324,0,
YIL,11/22/2023,CPA110Y_0000000082,Bottom works: CPA110Y-NHSNN-NNNNN/A1,,GR for PO,,,,3,ST,4511458547,,V1000006,,9002,,907,WE,2Q00,5036024943,1,,,0,0,T;INBLR4;8781876,11/14/2023,3,ST,ST,3,2Q00,,,11/22/2023,3:33:42 PM,"59,236.56",,10,0.00,0.00,0,0,0,B,,,0,ST,3,2023,,,0,0,S,49020052,0.00,INR,,,0186716323,0,
YIL,11/22/2023,CPA430Y_0000000058,Bottom works: CPA430Y-NASNN-NNNNN/A1,,GR for PO,,,,8,ST,4511458547,,V1000006,,9002,,907,WE,2Q00,5036024943,4,,,0,0,T;INBLR4;8781876,11/14/2023,8,ST,ST,8,2Q00,,,11/22/2023,3:33:42 PM,"114,415.04",,40,0.00,0.00,0,0,0,B,,,0,ST,8,2023,,,0,0,S,49020052,0.00,INR,,,0186716323,0,
YIL,11/22/2023,CPA430Y_0000000058,Bottom works: CPA430Y-NASNN-NNNNN/A1,,GR for PO,,,,8,ST,4511458547,,V1000006,,9002,,907,WE,2Q00,5036024943,3,,,0,0,T;INBLR4;8781876,11/14/2023,8,ST,ST,8,2Q00,,,11/22/2023,3:33:42 PM,"114,415.04",,30,0.00,0.00,0,0,0,B,,,0,ST,8,2023,,,0,0,S,49020052,0.00,INR,,,0186716323,0,
YIL,11/22/2023,CPA430Y_0000000058,Bottom works: CPA430Y-NASNN-NNNNN/A1,,GR for PO,,,,8,ST,4511458547,,V1000006,,9002,,907,WE,2Q00,5036024943,2,,,0,0,T;INBLR4;8781876,11/14/2023,8,ST,ST,8,2Q00,,,11/22/2023,3:33:42 PM,"114,415.04",,20,0.00,0.00,0,0,0,B,,,0,ST,8,2023,,,0,0,S,49020052,0.00,INR,,,0186716323,0,
YIL,11/22/2023,CPA430Y_0000000119,Bottom works: CPA430Y-NHSNN-NNNNN/A1,,GR for PO,,,,8,ST,4511458547,,V1000006,,9002,,907,WE,2Q00,5036024943,6,,,0,0,T;INBLR4;8781876,11/14/2023,8,ST,ST,8,2Q00,,,11/22/2023,3:33:42 PM,"114,415.04",,70,0.00,0.00,0,0,0,B,,,0,ST,8,2023,,,0,0,S,49020052,0.00,INR,,,0186716323,0,
YIL,11/22/2023,CPA430Y_0000000119,Bottom works: CPA430Y-NHSNN-NNNNN/A1,,GR for PO,,,,8,ST,4511458547,,V1000006,,9002,,907,WE,2Q00,5036024943,5,,,0,0,T;INBLR4;8781876,11/14/2023,8,ST,ST,8,2Q00,,,11/22/2023,3:33:42 PM,"114,415.04",,60,0.00,0.00,0,0,0,B,,,0,ST,8,2023,,,0,0,S,49020052,0.00,INR,,,0186716323,0,
YIL,11/22/2023,CPA110Y_0000000256,Bottom works: CPA110Y-NVSNN-NNNNN,,GR for PO,,,,5,ST,4511337578,,V1000006,,9002,,907,WE,2Q00,5036024942,4,,,0,0,T;INBLR4;8781876,11/14/2023,5,ST,ST,5,2Q00,,,11/22/2023,3:33:41 PM,"77,541.10",,180,0.00,0.00,0,0,0,B,,,0,ST,5,2023,,,0,0,S,49020052,0.00,INR,,,0186716319,0,
YIL,11/22/2023,CPA110Y_0000000256,Bottom works: CPA110Y-NVSNN-NNNNN,,GR for PO,,,,5,ST,4511337572,,V1000006,,9002,,907,WE,2Q00,5036024942,3,,,0,0,T;INBLR4;8781876,11/14/2023,5,ST,ST,5,2Q00,,,11/22/2023,3:33:41 PM,"77,541.10",,190,0.00,0.00,0,0,0,B,,,0,ST,5,2023,,,0,0,S,49020052,0.00,INR,,,0186716319,0,
YIL,11/22/2023,CPA110Y_0000000256,Bottom works: CPA110Y-NVSNN-NNNNN,,GR for PO,,,,5,ST,4511337610,,V1000006,,9002,,907,WE,2Q00,5036024942,5,,,0,0,T;INBLR4;8781876,11/14/2023,5,ST,ST,5,2Q00,,,11/22/2023,3:33:41 PM,"77,541.10",,180,0.00,0.00,0,0,0,B,,,0,ST,5,2023,,,0,0,S,49020052,0.00,INR,,,0186716319,0,
YIL,11/22/2023,CPA110Y_0000000256,Bottom works: CPA110Y-NVSNN-NNNNN,,GR for PO,,,,2,ST,4511468646,,V1000006,,9002,,907,WE,2Q00,5036024942,6,,,0,0,T;INBLR4;8781876,11/14/2023,2,ST,ST,2,2Q00,,,11/22/2023,3:33:41 PM,"31,016.44",,70,0.00,0.00,0,0,0,B,,,0,ST,2,2023,,,0,0,S,49020052,0.00,INR,,,0186716319,0,
YIL,11/22/2023,CPA110Y_0000000256,Bottom works: CPA110Y-NVSNN-NNNNN,,GR for PO,,,,5,ST,4511337236,,V1000006,,9002,,907,WE,2Q00,5036024942,1,,,0,0,T;INBLR4;8781876,11/14/2023,5,ST,ST,5,2Q00,,,11/22/2023,3:33:41 PM,"77,541.10",,190,0.00,0.00,0,0,0,B,,,0,ST,5,2023,,,0,0,S,49020052,0.00,INR,,,0186716319,0,
YIL,11/22/2023,CPA110Y_0000000256,Bottom works: CPA110Y-NVSNN-NNNNN,,GR for PO,,,,5,ST,4511337577,,V1000006,,9002,,907,WE,2Q00,5036024942,7,,,0,0,T;INBLR4;8781876,11/14/2023,5,ST,ST,5,2Q00,,,11/22/2023,3:33:41 PM,"77,541.10",,190,0.00,0.00,0,0,0,B,,,0,ST,5,2023,,,0,0,S,49020052,0.00,INR,,,0186716319,0,
YIL,11/22/2023,CPA110Y_0000000256,Bottom works: CPA110Y-NVSNN-NNNNN,,GR for PO,,,,5,ST,4511337501,,V1000006,,9002,,907,WE,2Q00,5036024942,2,,,0,0,T;INBLR4;8781876,11/14/2023,5,ST,ST,5,2Q00,,,11/22/2023,3:33:41 PM,"77,541.10",,190,0.00,0.00,0,0,0,B,,,0,ST,5,2023,,,0,0,S,49020052,0.00,INR,,,0186716319,0,
YIL,11/22/2023,CPA110Y_0000000050,Bottom works: CPA110Y-NFS5J-9NNNN,,GR for PO,,,,2,ST,4511337577,,V1000006,,9002,,907,WE,2Q00,5036024941,1,,,0,0,T;INBLR4;8781876,11/14/2023,2,ST,ST,2,2Q00,,,11/22/2023,3:33:40 PM,"42,633.58",,20,0.00,0.00,0,0,0,B,,,0,ST,2,2023,,,0,0,S,49020052,0.00,INR,,,0186716318,0,
YIL,11/22/2023,CPA110Y_0000000254,Bottom works: CPA110Y-NMSNN-NNNNN,,GR for PO,,,,7,ST,4511337577,,V1000006,,9002,,907,WE,2Q00,5036024941,3,,,0,0,T;INBLR4;8781876,11/14/2023,7,ST,ST,7,2Q00,,,11/22/2023,3:33:40 PM,"80,561.74",,170,0.00,0.00,0,0,0,B,,,0,ST,7,2023,,,0,0,S,49020052,0.00,INR,,,0186716318,0,
YIL,11/22/2023,CPA110Y_0000000254,Bottom works: CPA110Y-NMSNN-NNNNN,,GR for PO,,,,10,ST,4511337577,,V1000006,,9002,,907,WE,2Q00,5036024941,2,,,0,0,T;INBLR4;8781876,11/14/2023,10,ST,ST,10,2Q00,,,11/22/2023,3:33:40 PM,"115,088.20",,60,0.00,0.00,0,0,0,B,,,0,ST,10,2023,,,0,0,S,49020052,0.00,INR,,,0186716318,0,
YIL,11/22/2023,CPA530Y_0000000003,Bottom works: CPA530Y-NBS4N-0NNNN,,GR for PO,,,,10,ST,4511337577,,V1000006,,9002,,907,WE,2Q00,5036024941,4,,,0,0,T;INBLR4;8781876,11/14/2023,10,ST,ST,10,2Q00,,,11/22/2023,3:33:40 PM,"121,072.60",,270,0.00,0.00,0,0,0,B,,,0,ST,10,2023,,,0,0,S,49020052,0.00,INR,,,0186716318,0,
YIL,11/22/2023,CPA530Y_0000000007,Bottom works: CPA530Y-NDS4N-0NNNN,,GR for PO,,,,6,ST,4511337577,,V1000006,,9002,,907,WE,2Q00,5036024941,5,,,0,0,T;INBLR4;8781876,11/14/2023,6,ST,ST,6,2Q00,,,11/22/2023,3:33:40 PM,"72,643.56",,380,0.00,0.00,0,0,0,B,,,0,ST,6,2023,,,0,0,S,49020052,0.00,INR,,,0186716318,0,
YIL,11/22/2023,CPA110Y_0000000254,Bottom works: CPA110Y-NMSNN-NNNNN,,GR for PO,,,,25,ST,4511469001,,V1000006,,9002,,907,WE,2Q00,5036024940,4,,,0,0,T;INBLR4;8781876,11/14/2023,25,ST,ST,25,2Q00,,,11/22/2023,3:33:39 PM,"287,720.50",,20,0.00,0.00,0,0,0,B,,,0,ST,25,2023,,,0,0,S,49020052,0.00,INR,,,0186716310,0,
YIL,11/22/2023,CPA110Y_0000000254,Bottom works: CPA110Y-NMSNN-NNNNN,,GR for PO,,,,25,ST,4511468646,,V1000006,,9002,,907,WE,2Q00,5036024940,3,,,0,0,T;INBLR4;8781876,11/14/2023,25,ST,ST,25,2Q00,,,11/22/2023,3:33:39 PM,"287,720.50",,20,0.00,0.00,0,0,0,B,,,0,ST,25,2023,,,0,0,S,49020052,0.00,INR,,,0186716310,0,
YIL,11/22/2023,CPA110Y_0000000254,Bottom works: CPA110Y-NMSNN-NNNNN,,GR for PO,,,,25,ST,4511469008,,V1000006,,9002,,907,WE,2Q00,5036024940,2,,,0,0,T;INBLR4;8781876,11/14/2023,25,ST,ST,25,2Q00,,,11/22/2023,3:33:39 PM,"287,720.50",,20,0.00,0.00,0,0,0,B,,,0,ST,25,2023,,,0,0,S,49020052,0.00,INR,,,0186716310,0,
YIL,11/22/2023,CPA110Y_0000000254,Bottom works: CPA110Y-NMSNN-NNNNN,,GR for PO,,,,25,ST,4511469007,,V1000006,,9002,,907,WE,2Q00,5036024940,1,,,0,0,T;INBLR4;8781876,11/14/2023,25,ST,ST,25,2Q00,,,11/22/2023,3:33:39 PM,"287,720.50",,20,0.00,0.00,0,0,0,B,,,0,ST,25,2023,,,0,0,S,49020052,0.00,INR,,,0186716310,0,
